"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Poll Votes","Tags"
"7/23/2025 2:52 pm","17959252073975352","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683272520481933224","",,"1,947","1,947","","1,673","1,673","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145","1,614","47","0","","","","","",""
"7/23/2025 2:51 pm","18375919663132472","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683272176649682532","",,"1,950","1,950","","1,678","1,678","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178","1,638","54","0","","","","","",""
"7/23/2025 2:48 pm","18034978478677883","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683270570994566204","",,"2,060","2,060","","1,776","1,776","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139","1,629","58","0","","","","","",""
"7/23/2025 2:45 pm","18063826103183795","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683269142221762992","",,"1,913","1,913","","1,701","1,701","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131","1,688","59","0","","","","","",""
"7/23/2025 2:41 pm","18145243585394714","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683267207079121854","",,"2,297","2,297","","1,953","1,953","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210","1,802","77","0","","","","","",""
"7/23/2025 2:40 pm","18053574170616073","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683266597596239937","",,"2,320","2,320","","1,900","1,900","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247","1,865","68","0","","","","","",""
"7/23/2025 2:38 pm","18062401778218669","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683265806449839417","",,"2,296","2,296","","1,910","1,910","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183","1,874","80","0","","","","","",""
"7/23/2025 2:37 pm","17900851824233158","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683265349648335136","",,"2,311","2,311","","1,936","1,936","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184","1,912","126","0","","","","","",""
"7/23/2025 2:37 pm","18097227589718381","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683265024103265273","",,"2,344","2,344","","2,017","2,017","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","1,907","192","0","","","","","",""
"7/17/2025 2:23 pm","17843294775533845","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3678909682544097702","",,"2,496","2,496","","2,088","2,088","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","1,355","318","0","","","","","",""
"7/16/2025 4:37 pm","18004825982618241","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3678252256656426709","Tap to learn more",,"2,228","2,228","","2,014","2,014","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","1,429","487","0","","","","","",""
"7/11/2025 11:24 am","18017090969547313","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3674470855208412007","This former WSU president died the day after a building named in his honor broke ground on campus",,"4,070","4,070","","3,072","3,072","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","2,354","621","0","","","","","",""
"7/10/2025 12:03 pm","17848678341511592","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3673765704147664233","Congratulations to our spring Honor Roll students! Tap the link to find the full list! <3 <3",,"2,799","2,799","","2,279","2,279","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","1,809","499","0","","","","","",""
"7/8/2025 4:44 pm","18067887554027851","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3672457345936118937","jump back out Shocker-ready Jump in as you are",,"2,731","2,731","","2,393","2,393","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","1,731","467","0","","","","","",""
"7/8/2025 11:05 am","17955396077970751","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3672286670284778133","",,"3,291","3,291","","2,837","2,837","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208","2,444","386","0","","","","","",""
"7/4/2025 9:28 am","18036404060376467","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3669339205994740754","Happy Independence Day",,"1,702","1,702","","1,545","1,545","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","1,079","392","0","","","","","",""
"7/3/2025 9:57 am","17972110676910101","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3668628853686415480","",,"2,978","2,978","","2,507","2,507","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","1,855","541","0","","","","","",""
"7/2/2025 12:56 pm","17864202885351250","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3667994019972708856","Library Independence Day hours",,"2,227","2,227","","1,872","1,872","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","1,584","299","0","","","","","",""
"6/30/2025 12:52 pm","18147275182385611","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3666542587423564261","Congrats, Rosie!",,"2,745","2,745","","2,325","2,325","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","1,833","468","0","","","","","",""
"6/27/2025 3:26 pm","18122628859416913","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3664445548075174625","",,"1,855","1,855","","1,855","1,855","","","0%","0","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","1,385","408","0","","","","","",""
"6/23/2025 2:50 pm","18513240904033474","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3661528509039833929","",,"2,615","2,615","","2,216","2,216","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","1,600","552","0","","","","","",""
"6/16/2025 10:18 am","18012808637737167","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3656318121909359485","#SHOCKERSABROAD",,"2,762","2,762","","2,723","2,723","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","2,062","619","0","","","","","",""
"6/15/2025 10:22 pm","18097243897565420","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3655957856445449364","SHOCKER PROUD!",,"2,394","2,394","","2,304","2,304","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","1,693","469","0","","","","","",""
"5/30/2025 2:06 pm","18069045412816348","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3644111681795707777","",,"2,181","2,181","","2,196","2,196","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","2,004","164","0","","","","","",""
"5/30/2025 1:04 pm","18070349386770341","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3644080431873900065","",,"2,207","2,207","","2,185","2,185","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134","2,048","157","0","","","","","",""
"5/30/2025 1:04 pm","17952661505967382","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3644080293050745816","",,"2,272","2,272","","2,241","2,241","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","233","2,125","124","0","","","","","",""
"5/21/2025 12:40 pm","17892150129126169","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3637545749174655858","GREAT HIGHLIGHT ON A WSU ALUM! 🐾",,"2,166","2,166","","2,060","2,060","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","1,694","407","0","","","","","",""
"5/20/2025 11:30 am","18061315454472913","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3636785611458062736","",,"2,451","2,451","","2,363","2,363","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153","1,894","514","0","","","","","",""
"5/20/2025 11:29 am","18060328517143858","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3636784903929343722","",,"2,712","2,712","","2,594","2,594","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","2,183","411","0","","","","","",""
"5/17/2025 9:16 pm","17905196787169844","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3634906196247980129","THE",,"4,167","4,167","","4,061","4,061","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","365","3,525","558","0","","","","","",""
"5/16/2025 8:53 pm","18368921173192699","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3634169723492171928","",,"2,166","2,166","","2,101","2,101","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","1,396","589","0","","","","","",""
"5/15/2025 3:05 pm","17878440555319804","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3633269903098259442","",,"2,554","2,554","","2,474","2,474","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","1,751","652","0","","","","","",""
"5/12/2025 3:33 pm","18057114839191580","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3631109357137696628","",,"2,675","2,675","","2,689","2,689","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","330","2,143","509","0","","","","","",""
"5/9/2025 4:08 pm","18396916597129616","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3628952866515385499","",,"2,833","2,833","","2,788","2,788","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","2,081","619","0","","","","","",""
